timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
387514280,387513736,-1.9051721,1.9542465,-1.8410534
387535266,387534721,0.95042634,-2.3166502,-1.2851249
387551753,387551209,4.4514008,-2.8563552,2.260887
387572738,387572194,1.3463377,1.1233251,2.0533879
387593725,387593179,-1.6056314,4.750858,0.44180942
387614716,387614164,-1.6414039,2.0841992,-1.0377246
387632698,387632151,-0.42950833,-2.4907525,-0.38101453
387652203,387651662,0.2311196,-1.3427862,0.7950523
387674676,387674122,-0.9331757,0.67983896,0.591646
387692675,387692118,1.4346932,0.603468,-0.8749178
387713653,387713096,2.0367699,0.48448646,0.22442912
387734646,387734078,-0.70479196,2.0862846,1.3602351
387755641,387755069,-1.6856722,0.9705382,0.64668643
387772095,387771551,-0.59763944,-2.5588608,-1.7995794
387793084,387792536,-0.48219684,-0.4780875,-0.25511134
387814066,387813522,-0.5492198,1.4170005,0.4289349
387832054,387831508,-0.7934272,4.509559,0.13671118
387853037,387852493,1.011665,3.4212627,-0.50872093
387874041,387873486,3.2152069,0.38015252,-0.34308547
387895018,387894463,5.5629363,-3.481872,0.19378158
387912994,387912450,2.4459271,-5.0063024,1.7582985
387933979,387933435,0.35623595,-2.3362074,2.0503693
387955000,387954420,0.07633313,-0.96242493,1.2079502
387971456,387970908,-5.1415553,0.5227811,-1.4907762
387992451,387991893,-4.7968454,0.6205013,-1.2756151
388013430,388012878,-4.1092677,-0.35596335,-1.3440094
388034432,388033862,-4.067899,-1.1458832,-1.3460094
388052404,388051850,-0.58647376,-0.22532533,-1.3427876
388073387,388072835,-0.0049089496,1.5691427,-0.64733267
388092874,388092321,1.2981015,3.0736575,0.06634814
388112358,388111807,2.1322012,4.0296082,-0.21809234
388133340,388132792,1.9930243,3.3504102,-0.6811737
388154323,388153776,1.8247217,1.8422145,-0.645509
388175313,388174761,2.2504165,0.026407603,-0.9294487
388193293,388192748,5.0812473,-4.6651945,0.88259566
388212778,388212234,5.2023945,-4.0040026,1.4233993
388235270,388234719,5.9782996,-3.75683,1.4560885
388251757,388251212,-4.002198,3.3578413,0.7218755
388272754,388272213,-5.433394,4.3612323,-0.078143105
388293761,388293214,-6.03439,4.408037,-0.5878596
388314724,388314162,-5.1189303,3.634976,-1.3403527
388332696,388332149,-1.5914282,-0.9515169,-0.5175126
388353694,388353139,-0.39092043,-1.6395409,-0.12954983
388374667,388374123,0.96950126,-1.4583192,0.54803896
388392702,388392106,3.1990254,0.41981864,0.7831185
388413660,388413094,1.9943992,-0.28704214,-0.45719856
388434638,388434075,0.6621173,-1.352464,-1.0970528
388452610,388452066,0.68416256,-2.7413278,-0.6550096
388472134,388471553,1.445863,-1.5617889,0.69409037
388493077,388492534,1.1688478,0.68128645,0.879319
388515569,388515018,0.8355822,1.8708508,1.0269659
388533556,388533005,-0.88435286,4.506063,0.19444744
388553049,388552494,-0.16064835,1.4278797,-0.3295519
388574050,388573476,1.2430749,-0.5594971,-0.2914622
388592022,388591481,2.2755356,-5.7690334,1.0053005
388612995,388612448,2.4040618,-5.641424,1.3152391
388633977,388633433,1.4456981,-4.426104,1.3271338
388654971,388654427,0.31972638,-1.9867109,1.5314918
388673000,388672408,-3.867001,0.8592423,-0.40846837
388692459,388691897,-5.375912,0.68067634,-1.4758017
388713432,388712876,-5.308387,0.28640485,-1.4307275
388734413,388733860,-4.4148493,-0.37524348,-1.6218053
388752400,388751847,0.47736382,0.14462017,-1.1896403
388773433,388772833,0.35169774,0.9738204,-0.75857013
388794362,388793818,0.66580224,1.3956192,-0.51530045
388812360,388811805,3.3256397,2.491943,0.6702318
388833349,388832794,3.1265192,2.736391,0.3294738
388854349,388853783,3.324477,1.799759,-0.33498955
388875317,388874760,4.231802,-2.09245,-0.7058889
388891798,388891248,0.41418645,-3.7940001,0.9590536
388912801,388912242,-0.45668808,-1.3062909,1.5670544
388935268,388934724,0.6982758,0.39587423,2.2024536
388951749,388951205,-5.7243404,5.198003,-0.95706785
388972740,388972190,-4.828775,3.1236825,-1.4772946
388993747,388993181,-3.3698916,1.0174731,-1.3585123
389014709,389014160,-1.4651136,-0.93459386,-1.1469182
389032691,389032147,2.5631144,-3.6242301,0.36698413
389053676,389053132,3.4353511,-2.7113059,1.0924708
389073179,389072638,3.2715228,-1.3958825,0.76854277
389092655,389092104,1.1274933,0.2266859,0.03362071
389113644,389113089,-0.68581223,0.020343088,-0.406756
389134636,389134074,-1.8710929,-0.53316975,-0.8177002
389155604,389155059,-1.8038453,-0.7098048,-1.1378412
389172106,389171553,0.34177607,-1.106633,-0.14953907
389193082,389192532,1.2719294,-0.022804148,0.3518585
389214068,389213517,1.2348816,2.7134514,0.94365084
389235051,389234502,1.715486,3.4065588,0.33368954
389253040,389252489,1.9314786,3.7141056,0.5751258
389274025,389273474,1.7363642,2.7408123,0.027078336
389295009,389294459,2.6220644,0.39684916,-0.25661287
389313013,389312453,2.9587765,-5.752919,0.42964974
389333985,389333431,2.3696158,-6.035475,1.2987098
389354967,389354416,1.2096865,-4.4726377,1.4330348
389371510,389370908,-4.886657,3.7281284,-0.071906336
389392462,389391905,-6.0339255,2.731029,-1.004381
389413440,389412874,-6.351383,1.916364,-1.2719636
389434427,389433859,-6.378848,2.6498966,-0.9640299
389452415,389451850,-2.5879352,2.64075,-1.7197896
389473401,389472835,-1.9712515,-0.16584173,-1.8280681
389494378,389493816,-1.5327704,-1.3708967,-1.3978686
389512352,389511803,2.0568924,-0.37783447,-0.22671588
389533354,389532793,1.9540403,-0.27370632,0.24972734
389554324,389553774,2.9498777,-0.12376719,0.58833754
389572305,389571761,2.5596178,1.0784515,0.07624016
389593293,389592745,1.4470052,0.5007847,-0.38162082
389614274,389613731,0.4248613,-0.6479508,-1.152382
389635260,389634715,0.102967836,-1.1035537,-0.8552564
389651755,389651203,1.299088,-2.091997,0.2525019
389672777,389672188,2.4023511,-2.2024024,0.19674727
389693720,389693174,2.3787198,-0.080186725,0.99682593
389714710,389714158,1.7661328,2.0366895,0.9210202
389732690,389732146,-0.7241469,3.9512444,0.069036245
389753675,389753131,-0.7045361,3.706347,-0.14867151
389774660,389774116,0.11598569,2.3042579,-0.7850697
389792652,389792103,2.743097,-4.1420984,0.035058748
389813654,389813088,3.3602924,-4.2828407,0.9769643
389834680,389834080,2.0410514,-3.1566494,1.487714
389855644,389855064,0.31583706,-0.99922407,1.2587879
389872090,389871546,-3.9770255,1.0500638,-0.9932671
